Year,Make,Model,Fuel Type,Car Type,Car Build,Count
2023,Jaguar,F-PACE,Petrol,5.0L SUV 4WD,SUV,1
2023,Jeep,Compass,Petrol,2.4L SUV 4WD,SUV,4
2023,Jeep,Compass,Petrol,2.4L SUV FWD,SUV,19
2023,Jeep,Gladiator,Petrol,3.6L Dual Cab Ute 4WD,UTE,4
2023,Jeep,Grand Cherokee,Hybrid,4xe 2.0L SUV 4XD Hybrid,SUV,6
2023,Jeep,Grand Cherokee,Petrol,3.6L SUV 4XD,SUV,12
2023,Jeep,Wrangler,Petrol,3.6L SUV 4XD,SUV,4
2023,Jeep,Wrangler,Petrol,Night Eagle 3.6L SUV 4XD,SUV,4
2023,Jeep,Wrangler,Petrol,Overland 3.6L SUV 4XD,SUV,1
2023,Jeep,Wrangler,Petrol,Rubicon 3.6L SUV 4XD,SUV,6
2023,Kia,Carnival,Diesel,2.2L Diesel People Mover FWD,OTHER,30
2023,Kia,Carnival,Petrol,3.5L People Mover FWD,OTHER,12
2023,Kia,Cerato,Petrol,1.6L Hatchback FWD,OTHER,10
2023,Kia,Cerato,Petrol,1.6L Sedan FWD,OTHER,17
2023,Kia,Cerato,Petrol,2.0L Hatchback FWD,OTHER,20
2023,Kia,Cerato,Petrol,2.0L Sedan FWD,OTHER,4
2023,Kia,EV6,Electric,SUV 4WD,SUV,51
2023,Kia,EV6,Electric,SUV RWD,SUV,18
2023,Kia,EV9,Electric,SUV 4WD,SUV,13
2023,Kia,EV9,Electric,SUV RWD,SUV,6
2023,Kia,Niro,Electric,GT-Line SUV FWD,SUV,8
2023,Kia,Niro,Electric,S SUV FWD,SUV,7
2023,Kia,Niro,Hybrid,GT-Line 1.6L SUV FWD Hybrid,SUV,2
2023,Kia,Niro,Hybrid,S 1.6L SUV FWD Hybrid,SUV,1
2023,Kia,Picanto,Petrol,1.0L Hatchback FWD Manual,OTHER,1
2023,Kia,Picanto,Petrol,1.3L Hatchback FWD,OTHER,33
2023,Kia,Picanto,Petrol,1.3L Hatchback FWD Manual,OTHER,3
2023,Kia,Rio,Petrol,1.0L Hatchback FWD,OTHER,6
2023,Kia,Rio,Petrol,1.4L Hatchback FWD,OTHER,4
2023,Kia,Seltos,Petrol,1.6L SUV 4WD,SUV,31
2023,Kia,Seltos,Petrol,2.0L SUV FWD,SUV,10
2023,Kia,Sorento,Diesel,2.2L Diesel SUV 4WD,SUV,48
2023,Kia,Sorento,Petrol,3.5L SUV FWD,SUV,8
2023,Kia,Sportage,Diesel,2.0L Diesel SUV 4WD,SUV,18
2023,Kia,Sportage,Hybrid,SX 1.6L SUV FWD Hybrid,SUV,4
2023,Kia,Sportage,Petrol,1.6L SUV 4WD,SUV,7
2023,Kia,Sportage,Petrol,2.0L SUV FWD,SUV,31
2023,Kia,Stinger,Petrol,3.3L Sedan RWD,OTHER,2
2023,Kia,Stonic,Petrol,1.0L SUV FWD,SUV,13
2023,Kia,Stonic,Petrol,1.4L SUV FWD,SUV,28
2023,LDV,D90,Diesel,2.0L Diesel SUV 4XD,SUV,40
2023,LDV,D90,Petrol,2.0L SUV 4XD,SUV,9
2023,LDV,D90,Petrol,2.0L SUV RWD,SUV,127
2023,LDV,Deliver 9,Diesel,2.0L Diesel Commercial Van LWB RWD,OTHER,2
2023,LDV,Deliver 9,Diesel,2.0L Diesel Commercial Van MWB RWD,OTHER,4
2023,LDV,Deliver 9,Diesel,2.0L Diesel Single Cab Cab Chassis LWB RWD,OTHER,3
2023,LDV,G10,Diesel,2.0L Diesel Commercial Van RWD,OTHER,9
2023,LDV,MIFA,Petrol,2.0L People Mover FWD,OTHER,9
2023,LDV,T60,Diesel,LUXE 2.0L Diesel Dual Cab Ute 4XD,UTE,63
2023,LDV,T60,Diesel,LUXE 2.0L Diesel Dual Cab Ute 4XD Manual,UTE,1
2023,LDV,T60,Diesel,LUXE Mega Tub 2.0L Diesel Dual Cab Ute LWB 4XD,UTE,18
2023,LDV,T60,Diesel,PRO 2.0L Diesel Dual Cab Ute 4XD,UTE,32
2023,LDV,T60,Diesel,PRO 2.0L Diesel Dual Cab Ute 4XD Manual,UTE,3
2023,LDV,V80,Diesel,2.5L Diesel Commercial Van SWB FWD,OTHER,1
2023,LDV,eT60,Electric,Dual Cab Ute RWD,UTE,10
2023,Lamborghini,Huracan,Petrol,5.2L Coupe RWD,OTHER,1
2023,Land,Rover Defender,Diesel,S 3.0L Diesel SUV 4XD,SUV,3
2023,Land,Rover Defender,Diesel,SE 3.0L Diesel SUV 4XD,SUV,3
2023,Land,Rover Defender,Diesel,X-Dynamic HSE 3.0L Diesel SUV 4XD,SUV,2
2023,Land,Rover Defender,Petrol,2.0L SUV 4XD,SUV,1
2023,Land,Rover Defender,Petrol,SE 3.0L SUV 4XD,SUV,2
2023,Land,Rover Defender,Petrol,X-Dynamic HSE 3.0L SUV 4XD,SUV,6
2023,Land,Rover Discovery,Diesel,Dynamic HSE 3.0L Diesel SUV 4X4,SUV,2
2023,Land,Rover Discovery,Petrol,Dynamic HSE 3.0L SUV 4X4,SUV,1
2023,Land,Rover Discovery,Petrol,R-Dynamic SE 3.0L SUV 4X4,SUV,1
2023,Land,Rover Discovery Sport,Petrol,R-Dynamic HSE 2.0L SUV 4XC,SUV,1
2023,Land,Rover Range Rover,Petrol,Autobiography 4.4L SUV 4WD,SUV,2
2023,Land,Rover Range Rover Evoque,Petrol,Dynamic SE 2.0L SUV 4XC,SUV,2
2023,Land,Rover Range Rover Sport,Diesel,Dynamic HSE 3.0L Diesel SUV 4WD,SUV,2
2023,Land,Rover Range Rover Sport,Diesel,Dynamic SE 3.0L Diesel SUV 4WD,SUV,7
2023,Land,Rover Range Rover Sport,Diesel,SE 3.0L Diesel SUV 4WD,SUV,12
2023,Land,Rover Range Rover Sport,Hybrid,Dynamic HSE 3.0L SUV 4XD Hybrid,SUV,9
2023,Land,Rover Range Rover Sport,Petrol,Dynamic HSE 3.0L SUV 4XD,SUV,2
2023,Land,Rover Range Rover Velar,Petrol,Dynamic SE 2.0L SUV 4WD,SUV,4
2023,Land,Rover Range Rover Velar,Petrol,R-Dynamic S 2.0L SUV 4WD,SUV,3
2023,Land,Rover Range Rover Velar,Petrol,R-Dynamic SE 2.0L SUV 4WD,SUV,2
2023,Land,Rover Range Rover Velar,Petrol,R-Dynamic SE 3.0L SUV 4WD,SUV,3
2023,Lexus,ES,Hybrid,F Sport 2.5L Sedan FWD Hybrid,OTHER,6
2023,Lexus,ES,Hybrid,Luxury 2.5L Sedan FWD Hybrid,OTHER,10
2023,Lexus,ES,Hybrid,Sports Luxury 2.5L Sedan FWD Hybrid,OTHER,8
2023,Lexus,ES,Petrol,F Sport 2.5L Sedan FWD,OTHER,22
2023,Lexus,ES,Petrol,Luxury 2.5L Sedan FWD,OTHER,81
2023,Lexus,LC,Petrol,5.0L Convertible RWD,OTHER,3
2023,Lexus,LC,Petrol,5.0L Coupe RWD,OTHER,2
2023,Lexus,LM,Hybrid,Sports Luxury 2.5L People Mover 4WD Hybrid,OTHER,1
2023,Lexus,LM,Hybrid,Sports Luxury 2.5L People Mover FWD Hybrid,OTHER,1
2023,Lexus,LX,Diesel,3.3L Diesel SUV 4XD,SUV,7
2023,Lexus,LX,Diesel,F Sport 3.3L Diesel SUV 4XD,SUV,1
2023,Lexus,LX,Diesel,Sports Luxury 3.3L Diesel SUV 4XD,SUV,2
2023,Lexus,LX,Petrol,3.5L SUV 4XD,SUV,2
2023,Lexus,LX,Petrol,F Sport 3.5L SUV 4XD,SUV,8
2023,Lexus,NX,Hybrid,F Sport 2.5L SUV 4WD Hybrid,SUV,3
2023,Lexus,NX,Hybrid,Luxury 2.5L SUV 4WD Hybrid,SUV,1
2023,Lexus,NX,Hybrid,Luxury 2.5L SUV FWD Hybrid,SUV,1
2023,Lexus,NX,Petrol,2.5L SUV FWD,SUV,132
2023,Lexus,NX,Petrol,F Sport 2.4L SUV 4WD,SUV,19
2023,Lexus,RX,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,SUV,36
2023,Lexus,RX,Hybrid,Luxury 2.5L SUV 4WD Hybrid,SUV,3
2023,Lexus,RX,Hybrid,Luxury 2.5L SUV FWD Hybrid,SUV,6
2023,Lexus,RX,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,SUV,29
2023,Lexus,RX,Petrol,F Sport 2.4L SUV 4WD,SUV,26
2023,Lexus,RX,Petrol,Sports Luxury 2.4L SUV 4WD,SUV,30
2023,Lexus,RZ,Electric,Luxury SUV 4WD,SUV,72
2023,Lexus,RZ,Electric,Sports Luxury SUV 4WD,SUV,30
2023,Lexus,UX,Electric,Sports Luxury SUV FWD,SUV,10
2023,Lexus,UX,Hybrid,F Sport 2.0L SUV FWD Hybrid,SUV,4
2023,Lexus,UX,Hybrid,Luxury 2.0L SUV FWD Hybrid,SUV,2
2023,Lexus,UX,Hybrid,Sport Luxury 2.0L SUV FWD Hybrid,SUV,2
2023,Lexus,UX,Petrol,F Sport 2.0L SUV FWD,SUV,6
2023,Lexus,UX,Petrol,Luxury 2.0L SUV FWD,SUV,26
2023,MG,HS,Petrol,1.5L SUV FWD,SUV,50
2023,MG,HS,Petrol,X 2.0L SUV 4WD,SUV,4
2023,MG,HS Plus EV,Hybrid,1.5L SUV FWD Hybrid,SUV,21
2023,MG,MG3,Petrol,1.5L Hatchback FWD,OTHER,52
2023,MG,MG4,Electric,51 Hatchback RWD,OTHER,11
2023,MG,MG4,Electric,64 Hatchback RWD,OTHER,33
2023,MG,MG4,Electric,77 Hatchback RWD,OTHER,11
2023,MG,MG4,Electric,Hatchback 4WD,OTHER,26
2023,MG,MG5,Petrol,1.5L Sedan FWD,OTHER,24
2023,MG,ZS,Petrol,1.0L SUV FWD,SUV,5
2023,MG,ZS,Petrol,1.5L SUV FWD,SUV,261
2023,MG,ZS EV,Electric,SUV FWD,SUV,33
2023,MG,ZST,Petrol,1.3L SUV FWD,SUV,30
2023,MG,ZST,Petrol,1.5L SUV FWD,SUV,22
2023,MINI,Clubman,Petrol,The Essential 2.0L Wagon 4WD,OTHER,1
2023,MINI,Convertible,Petrol,Classic 1.5L Convertible FWD,OTHER,1
2023,MINI,Convertible,Petrol,Classic 2.0L Convertible FWD,OTHER,1
2023,MINI,Convertible,Petrol,Classic Plus 1.5L Convertible FWD,OTHER,2
2023,MINI,Countryman,Petrol,Classic 1.5L SUV FWD,SUV,1
2023,MINI,Countryman,Petrol,MINI Yours 2.0L SUV FWD,SUV,3
2023,MINI,Hatch,Petrol,Classic 2.0L Hatchback FWD,OTHER,1
2023,MINI,Hatch,Petrol,Classic Plus 1.5L Hatchback FWD,OTHER,4
2023,MINI,Hatch,Petrol,Essential 2.0L Hatchback FWD,OTHER,2
2023,MINI,Hatch,Petrol,MINI Yours 2.0L Hatchback FWD,OTHER,5
2023,Mahindra,Scorpio,Diesel,2.2L Diesel Wagon 4X4,OTHER,6
2023,Mahindra,XUV700,Petrol,2.0L Wagon FWD,OTHER,4
2023,Maserati,Grecale,Petrol,3.0L SUV 4WD,SUV,2
2023,Mazda,2,Petrol,Evolve 1.5L Hatchback FWD,OTHER,15
2023,Mazda,2,Petrol,GT 1.5L Hatchback FWD,OTHER,11
2023,Mazda,2,Petrol,GT 1.5L Sedan FWD,OTHER,7
2023,Mazda,2,Petrol,Pure 1.5L Hatchback FWD,OTHER,15
2023,Mazda,2,Petrol,Pure 1.5L Hatchback FWD Manual,OTHER,4
2023,Mazda,2,Petrol,Pure 1.5L Sedan FWD,OTHER,3
2023,Mazda,2,Petrol,Pure SP 1.5L Hatchback FWD,OTHER,3
2023,Mazda,3,Petrol,Astina 2.5L Hatchback FWD,OTHER,12
2023,Mazda,3,Petrol,Evolve 2.0L Hatchback FWD,OTHER,16
2023,Mazda,3,Petrol,Evolve 2.0L Sedan FWD,OTHER,1
2023,Mazda,3,Petrol,Evolve 2.0L Sedan FWD Manual,OTHER,1
2023,Mazda,3,Petrol,Evolve SP 2.5L Hatchback FWD,OTHER,6
2023,Mazda,3,Petrol,Evolve SP 2.5L Hatchback FWD Manual,OTHER,3
2023,Mazda,3,Petrol,Evolve SP 2.5L Sedan FWD,OTHER,1
2023,Mazda,3,Petrol,GT 2.5L Hatchback FWD,OTHER,6
2023,Mazda,3,Petrol,GT 2.5L Sedan FWD,OTHER,2
2023,Mazda,3,Petrol,Pure 2.0L Hatchback FWD,OTHER,18
2023,Mazda,3,Petrol,Pure 2.0L Hatchback FWD Manual,OTHER,2
2023,Mazda,3,Petrol,Pure 2.0L Sedan FWD,OTHER,1
2023,Mazda,3,Petrol,Touring 2.0L Hatchback FWD,OTHER,2
2023,Mazda,3,Petrol,Touring 2.0L Sedan FWD,OTHER,9
2023,Mazda,6,Petrol,2.5L Sedan FWD,OTHER,7
2023,Mazda,6,Petrol,Atenza 2.5L Sedan FWD,OTHER,1
2023,Mazda,6,Petrol,Atenza 2.5L Wagon FWD,OTHER,1
2023,Mazda,6,Petrol,GT SP 2.5L Sedan FWD,OTHER,4
2023,Mazda,6,Petrol,GT SP 2.5L Wagon FWD,OTHER,11
2023,Mazda,6,Petrol,Sport 2.5L Sedan FWD,OTHER,15
2023,Mazda,6,Petrol,Touring 2.5L Sedan FWD,OTHER,2
2023,Mazda,6,Petrol,Touring 2.5L Wagon FWD,OTHER,10
2023,Mazda,BT-50,Diesel,1.9L Diesel Dual Cab Ute 4XD,UTE,3
2023,Mazda,BT-50,Diesel,1.9L Diesel Dual Cab Ute RWD,UTE,2
2023,Mazda,BT-50,Diesel,1.9L Diesel Single Cab Cab Chassis RWD,OTHER,6
2023,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Cab Chassis 4XD,OTHER,26
2023,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Ute 4XD,UTE,163
2023,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Ute 4XD Manual,UTE,4
2023,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Ute RWD,UTE,16
2023,Mazda,BT-50,Diesel,3.0L Diesel Extended Cab Cab Chassis 4XD,OTHER,5
2023,Mazda,BT-50,Diesel,3.0L Diesel Extended Cab Cab Chassis 4XD Manual,OTHER,3
2023,Mazda,BT-50,Diesel,3.0L Diesel Extended Cab Cab Chassis RWD,OTHER,1
2023,Mazda,BT-50,Diesel,3.0L Diesel Single Cab Cab Chassis 4XD,OTHER,2
2023,Mazda,BT-50,Diesel,3.0L Diesel Single Cab Cab Chassis 4XD Manual,OTHER,3
2023,Mazda,BT-50,Diesel,3.0L Diesel Single Cab Cab Chassis RWD,OTHER,4
2023,Mazda,CX-3,Petrol,2.0L SUV 4WD,SUV,10
2023,Mazda,CX-3,Petrol,2.0L SUV FWD,SUV,26
2023,Mazda,CX-3,Petrol,Akari 2.0L SUV FWD,SUV,12
2023,Mazda,CX-3,Petrol,Evolve 2.0L SUV FWD,SUV,10
2023,Mazda,CX-3,Petrol,LE 2.0L SUV FWD,SUV,4
2023,Mazda,CX-3,Petrol,Pure 2.0L SUV FWD,SUV,9
2023,Mazda,CX-3,Petrol,Sport 2.0L SUV 4WD,SUV,1
2023,Mazda,CX-3,Petrol,Sport 2.0L SUV FWD,SUV,23
2023,Mazda,CX-3,Petrol,Sport LE 2.0L SUV FWD,SUV,2
2023,Mazda,CX-3,Petrol,Touring SP 2.0L SUV FWD,SUV,14
2023,Mazda,CX-30,Petrol,Astina 2.0L SUV FWD,SUV,22
2023,Mazda,CX-30,Petrol,Astina 2.5L SUV 4WD,SUV,3
2023,Mazda,CX-30,Petrol,Astina 2.5L SUV FWD,SUV,13
2023,Mazda,CX-30,Petrol,Evolve 2.0L SUV FWD,SUV,27
2023,Mazda,CX-30,Petrol,Evolve M Hybrid 2.0L SUV FWD,SUV,5
2023,Mazda,CX-30,Petrol,GT SP 2.5L SUV 4WD,SUV,1
2023,Mazda,CX-30,Petrol,GT SP 2.5L SUV FWD,SUV,8
2023,Mazda,CX-30,Petrol,Pure 2.0L SUV FWD,SUV,14
2023,Mazda,CX-30,Petrol,Touring 2.0L SUV FWD,SUV,26
2023,Mazda,CX-30,Petrol,Touring 2.5L SUV 4WD,SUV,5
2023,Mazda,CX-30,Petrol,Touring 2.5L SUV FWD,SUV,37
2023,Mazda,CX-30,Petrol,Touring SP 2.0L SUV FWD,SUV,2
2023,Mazda,CX-30,Petrol,Touring SP 2.5L SUV 4WD,SUV,2
2023,Mazda,CX-30,Petrol,Touring SP 2.5L SUV FWD,SUV,2
2023,Mazda,CX-5,Diesel,Akera 2.2L Diesel SUV 4WD,SUV,14
2023,Mazda,CX-5,Petrol,Akera 2.5L SUV 4WD,SUV,92
2023,Mazda,CX-5,Petrol,GT SP 2.5L SUV 4WD,SUV,62
2023,Mazda,CX-5,Petrol,Maxx 2.0L SUV FWD,SUV,20
2023,Mazda,CX-5,Petrol,Maxx Sport 2.5L SUV 4WD,SUV,34
2023,Mazda,CX-5,Petrol,Maxx Sport 2.5L SUV FWD,SUV,131
2023,Mazda,CX-5,Petrol,Touring 2.5L SUV 4WD,SUV,13
2023,Mazda,CX-5,Petrol,Touring Active 2.5L SUV 4WD,SUV,8
2023,Mazda,CX-60,Diesel,Azami 3.3L Diesel SUV 4WD,SUV,11
2023,Mazda,CX-60,Diesel,Evolve 3.3L Diesel SUV 4WD,SUV,29
2023,Mazda,CX-60,Diesel,GT 3.3L Diesel SUV 4WD,SUV,31
2023,Mazda,CX-60,Hybrid,Azami 2.5L SUV 4WD Hybrid,SUV,20
2023,Mazda,CX-60,Hybrid,Evolve 2.5L SUV 4WD Hybrid,SUV,21
2023,Mazda,CX-60,Hybrid,GT 2.5L SUV 4WD Hybrid,SUV,6
2023,Mazda,CX-60,Petrol,Azami 3.3L SUV 4WD,SUV,32
2023,Mazda,CX-60,Petrol,Evolve 3.3L SUV 4WD,SUV,42
2023,Mazda,CX-60,Petrol,GT 3.3L SUV 4WD,SUV,32
2023,Mazda,CX-8,Diesel,Asaki 2.2L Diesel SUV 4WD,SUV,24
2023,Mazda,CX-8,Diesel,Asaki LE 2.2L Diesel SUV 4WD,SUV,11
2023,Mazda,CX-8,Diesel,GT SP 2.2L Diesel SUV 4WD,SUV,20
2023,Mazda,CX-8,Diesel,Sport 2.2L Diesel SUV 4WD,SUV,17
2023,Mazda,CX-8,Diesel,Touring Active 2.2L Diesel SUV 4WD,SUV,20
2023,Mazda,CX-8,Petrol,Asaki 2.5L SUV FWD,SUV,17
2023,Mazda,CX-8,Petrol,GT SP 2.5L SUV FWD,SUV,36
2023,Mazda,CX-8,Petrol,Sport 2.5L SUV FWD,SUV,50
2023,Mazda,CX-8,Petrol,Touring 2.5L SUV FWD,SUV,31
2023,Mazda,CX-9,Petrol,2.5L SUV 4WD,SUV,22
2023,Mazda,CX-9,Petrol,2.5L SUV FWD,SUV,13
2023,Mazda,CX-90,Diesel,Azami 3.3L Diesel SUV 4WD,SUV,29
2023,Mazda,CX-90,Diesel,GT 3.3L Diesel SUV 4WD,SUV,11
2023,Mazda,CX-90,Petrol,Azami 3.3L SUV 4WD,SUV,21
2023,Mazda,CX-90,Petrol,GT 3.3L SUV 4WD,SUV,18
2023,Mazda,CX-90,Petrol,Touring 3.3L SUV 4WD,SUV,7
2023,Mazda,MX-30,Petrol,Astina 2.0L SUV FWD,SUV,6
2023,Mazda,MX-30,Petrol,Evolve 2.0L SUV FWD,SUV,24
2023,Mazda,MX-5,Petrol,2.0L Convertible RWD,OTHER,8
2023,Mazda,MX-5,Petrol,2.0L Coupe RWD,OTHER,2
2023,Mazda,MX-5,Petrol,RS 2.0L Coupe RWD Manual,OTHER,2
2023,Mercedes-Benz,A-Class,Petrol,1.3L Hatchback FWD,OTHER,7
2023,Mercedes-Benz,A-Class,Petrol,1.3L Sedan FWD,OTHER,2
2023,Mercedes-Benz,A-Class,Petrol,2.0L Hatchback 4WD,OTHER,15
2023,Mercedes-Benz,A-Class,Petrol,2.0L Sedan 4WD,OTHER,3
2023,Mercedes-Benz,A-Class,Petrol,S 2.0L Hatchback 4WD,OTHER,7
2023,Mercedes-Benz,C-Class,Petrol,1.5L Sedan RWD,OTHER,22
2023,Mercedes-Benz,C-Class,Petrol,2.0L Convertible RWD,OTHER,1
2023,Mercedes-Benz,C-Class,Petrol,2.0L Coupe RWD,OTHER,19
2023,Mercedes-Benz,C-Class,Petrol,2.0L Sedan 4WD,OTHER,7
2023,Mercedes-Benz,C-Class,Petrol,2.0L Sedan RWD,OTHER,6
2023,Mercedes-Benz,C-Class,Petrol,Edition C 1.5L Sedan RWD,OTHER,1
2023,Mercedes-Benz,C-Class,Petrol,S 4.0L Coupe RWD,OTHER,13
2023,Mercedes-Benz,CLA-Class,Petrol,1.3L Coupe FWD,OTHER,18
2023,Mercedes-Benz,CLA-Class,Petrol,2.0L Coupe 4WD,OTHER,17
2023,Mercedes-Benz,E-Class,Hybrid,e 2.0L Sedan RWD Hybrid,OTHER,2
2023,Mercedes-Benz,E-Class,Petrol,2.0L Coupe RWD,OTHER,1
2023,Mercedes-Benz,E-Class,Petrol,2.0L Sedan RWD,OTHER,5
2023,Mercedes-Benz,E-Class,Petrol,3.0L Coupe 4WD,OTHER,2
2023,Mercedes-Benz,E-Class,Petrol,S 4.0L Sedan 4WD,OTHER,2
2023,Mercedes-Benz,EQA,Electric,SUV 4WD,SUV,7
2023,Mercedes-Benz,EQA,Electric,SUV FWD,SUV,19
2023,Mercedes-Benz,EQB,Electric,SUV 4WD,SUV,2
2023,Mercedes-Benz,EQB,Electric,SUV FWD,SUV,58
2023,Mercedes-Benz,EQC,Electric,SUV 4WD,SUV,9
2023,Mercedes-Benz,EQE,Electric,SUV 4WD,SUV,5
2023,Mercedes-Benz,EQE,Electric,SUV RWD,SUV,7
2023,Mercedes-Benz,EQE,Electric,Sedan 4WD,OTHER,99
2023,Mercedes-Benz,EQE,Electric,Sedan RWD,OTHER,28
2023,Mercedes-Benz,EQS,Electric,SUV 4WD,SUV,18
2023,Mercedes-Benz,EQS,Electric,Sedan 4WD,OTHER,16
2023,Mercedes-Benz,G-Class,Petrol,4.0L SUV 4XD,SUV,1
2023,Mercedes-Benz,GLA-Class,Petrol,1.3L SUV FWD,SUV,6
2023,Mercedes-Benz,GLA-Class,Petrol,2.0L SUV 4WD,SUV,19
2023,Mercedes-Benz,GLA-Class,Petrol,S 2.0L SUV 4WD,SUV,1
2023,Mercedes-Benz,GLB-Class,Petrol,1.3L SUV FWD,SUV,42
2023,Mercedes-Benz,GLB-Class,Petrol,2.0L SUV 4WD,SUV,7
2023,Mercedes-Benz,GLC-Class,Petrol,2.0L SUV 4WD,SUV,53
2023,Mercedes-Benz,GLE-Class,Diesel,2.0L Diesel SUV 4WD,SUV,12
2023,Mercedes-Benz,GLE-Class,Petrol,3.0L SUV 4WD,SUV,12
2023,Mercedes-Benz,GLE-Class,Petrol,S 4.0L SUV 4WD,SUV,8
2023,Mercedes-Benz,GLS-Class,Diesel,2.9L Diesel SUV 4WD,SUV,2
2023,Mercedes-Benz,GLS-Class,Petrol,3.0L SUV 4WD,SUV,3
2023,Mercedes-Benz,Marco Polo HORIZON,Diesel,2.0L Diesel People Mover RWD,OTHER,1
2023,Mercedes-Benz,S-Class,Petrol,S680 6.0L Sedan 4WD,OTHER,1
2023,Mercedes-Benz,SL-Class,Petrol,4.0L Coupe 4WD,OTHER,2
2023,Mercedes-Benz,Sprinter,Diesel,2.0L Diesel Commercial Van MWB RWD,OTHER,3
2023,Mercedes-Benz,V-Class,Diesel,2.0L Diesel People Mover MWB RWD,OTHER,1
2023,Mercedes-Benz,V-Class,Diesel,AMG Avantgarde 2.0L Diesel People Mover MWB RWD,OTHER,6
2023,Mercedes-Benz,Vito,Diesel,2.0L Diesel Commercial Van SWB RWD,OTHER,2
2023,Mercedes-Benz,Vito,Diesel,2.0L Diesel Dual Cab Commercial Van LWB RWD,OTHER,1
2023,Mitsubishi,ASX,Petrol,2.0L SUV FWD,SUV,21
2023,Mitsubishi,ASX,Petrol,2.0L SUV FWD Manual,SUV,1
2023,Mitsubishi,ASX,Petrol,2.4L SUV FWD,SUV,13
2023,Mitsubishi,Eclipse Cross,Hybrid,Aspire 2.4L SUV 4WD Hybrid,SUV,5
2023,Mitsubishi,Eclipse Cross,Hybrid,ES 2.4L SUV 4WD Hybrid,SUV,3
2023,Mitsubishi,Eclipse Cross,Hybrid,Exceed 2.4L SUV 4WD Hybrid,SUV,1
2023,Mitsubishi,Eclipse Cross,Petrol,1.5L SUV 4WD,SUV,13
2023,Mitsubishi,Eclipse Cross,Petrol,1.5L SUV FWD,SUV,55
2023,Mitsubishi,Eclipse Cross,Petrol,Black Edition 1.5L SUV FWD,SUV,13
2023,Mitsubishi,Outlander,Hybrid,ES 2.4L SUV 4WD Hybrid,SUV,3
2023,Mitsubishi,Outlander,Petrol,2.5L SUV 4WD,SUV,84
2023,Mitsubishi,Outlander,Petrol,2.5L SUV FWD,SUV,187
2023,Mitsubishi,Outlander,Petrol,Black Edition 2.5L SUV FWD,SUV,12
2023,Mitsubishi,Pajero Sport,Diesel,2.4L Diesel SUV 4XD,SUV,32
2023,Mitsubishi,Pajero Sport,Diesel,2.4L Diesel SUV RWD,SUV,6
2023,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute 4XD,UTE,123
2023,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute 4XD Manual,UTE,1
2023,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute RWD,UTE,4
2023,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis RWD,OTHER,8
2023,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis RWD Manual,OTHER,2
2023,Nissan,JUKE,Petrol,1.0L SUV FWD,SUV,22
2023,Nissan,LEAF,Electric,Hatchback FWD,OTHER,14
2023,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute 4XD,UTE,91
2023,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute 4XD Manual,UTE,3
2023,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute RWD,UTE,10
2023,Nissan,Navara,Diesel,2.3L Diesel Single Cab Cab Chassis RWD,OTHER,5
2023,Nissan,Navara,Diesel,2.3L Diesel Single Cab Cab Chassis RWD Manual,OTHER,1
2023,Nissan,Navara,Diesel,Warrior 2.3L Diesel Dual Cab Ute 4XD,UTE,23
2023,Nissan,Pathfinder,Petrol,3.5L SUV 4WD,SUV,71
2023,Nissan,Pathfinder,Petrol,3.5L SUV FWD,SUV,1
2023,Nissan,Patrol,Petrol,5.6L SUV 4XD,SUV,85
2023,Nissan,QASHQAI,Hybrid,e-POWER 1.5L SUV FWD Hybrid,SUV,1
2023,Nissan,QASHQAI,Petrol,1.3L SUV FWD,SUV,186
2023,Nissan,X-TRAIL,Hybrid,e-POWER 1.5L SUV 4WD Hybrid,SUV,54
2023,Nissan,X-TRAIL,Petrol,2.5L SUV 4WD,SUV,283
2023,Nissan,X-TRAIL,Petrol,2.5L SUV FWD,SUV,205
2023,Nissan,Z,Petrol,3.0L Coupe RWD,OTHER,1
2023,Nissan,Z,Petrol,3.0L Coupe RWD Manual,OTHER,1
2023,Peugeot,e-2008,Electric,SUV FWD,SUV,3
2023,Peugeot,e-Partner,Electric,Commercial Van LWB FWD,OTHER,4
2023,Polestar,2,Electric,Single motor FWD,OTHER,1
2023,Porsche,718,Petrol,2.0L Coupe RWD,OTHER,1
2023,Porsche,718,Petrol,GTS 4.0 4.0L Convertible RWD Manual,OTHER,4
2023,Porsche,718,Petrol,GTS 4.0 4.0L Coupe RWD,OTHER,1
2023,Porsche,911,Petrol,3.0L Coupe RWD,OTHER,1
2023,Porsche,911,Petrol,3.8L Coupe 4WD,OTHER,1
