Year,Make,Model,Price,Mileage,Location,Additional,Fuel Type,Car Type,Scraping Time,Source,Car Build,MSRP,Retention Rate,Age,Fuel Type Adjusted
2023,Audi,Q8 e-tron,159999,1088,NSW,Drive Away,Electric,SUV 4WD,1711776478,Drive,SUV,154600,1.03492238,1,Electric
2023,Audi,Q8 e-tron,159990,1501,VIC,Drive Away,Electric,SUV 4WD,1712377407,Drive,SUV,154600,1.034864166,1,Electric
2020,Nissan,X-TRAIL,27251,54806,NT,Drive Away,Petrol,2.5L SUV FWD,1715393574,Drive,SUV,26335,1.034782609,4,Conventional
2021,Toyota,Corolla,24136,62007,WA,Drive Away,Petrol,2.0L Hatchback FWD,1716605300,Drive,OTHER,23335,1.03432612,3,Conventional
2023,BMW,i4,88835,1888,NSW,Drive Away,Electric,Hatchback RWD,1713580326,Drive,OTHER,85900,1.034167637,1,Electric
2020,Toyota,Corolla,28325,50636,ACT,Drive Away,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1719026396,Drive,OTHER,27395,1.033947801,4,Hybrid
2023,BMW,i4,88800,1550,VIC,Drive Away,Electric,Hatchback RWD,1715393528,Drive,OTHER,85900,1.033760186,1,Electric
2023,Lexus,RX,128880,7944,QLD,Drive Away,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,1720826184,Drive,SUV,124675,1.033727692,1,Hybrid
2023,Lexus,RX,128880,8171,QLD,Drive Away,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,1720826175,Drive,SUV,124675,1.033727692,1,Hybrid
2023,Lexus,RX,128880,7858,QLD,Drive Away,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,1720827297,Drive,SUV,124675,1.033727692,1,Hybrid
2023,Mazda,CX-60,64635,3552,WA,Drive Away,Diesel,Evolve 3.3L Diesel SUV 4WD,1716008298,Drive,SUV,62550,1.033333333,1,Conventional
2019,Toyota,RAV4,43388,38581,VIC,Drive Away,Hybrid,2.5L SUV FWD Hybrid,1714787986,Drive,SUV,41990,1.033293641,5,Hybrid
2023,Mazda,CX-60,72888,2152,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1712978069,Drive,SUV,70550,1.033139617,1,Conventional
2020,Toyota,Corolla,31815,69333,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1719026926,Drive,OTHER,30795,1.03312226,4,Hybrid
2020,Toyota,Corolla,31815,67025,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1716606229,Drive,OTHER,30795,1.03312226,4,Hybrid
2021,Toyota,Corolla,31815,55355,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1720827323,Drive,OTHER,30795,1.03312226,3,Hybrid
2021,Toyota,Camry,31999,27767,QLD,Drive Away,Petrol,2.5L Sedan FWD,1720826829,Drive,OTHER,30990,1.03255889,3,Conventional
2023,Audi,Q8 e-tron,159633,3168,NSW,Drive Away,Electric,SUV 4WD,1712976705,Drive,SUV,154600,1.032554981,1,Electric
2022,Suzuki,Baleno,20631,20455,SA,Drive Away,Petrol,1.4L Hatchback FWD,1717247592,Drive,OTHER,19990,1.032066033,2,Conventional
2019,Ford,Ranger,42490,70768,WA,*Excl. Govt. Charges,Diesel,3.2L Diesel Dual Cab Ute 4XD,1713580837,Drive,UTE,41190,1.031561059,5,Conventional
2023,Toyota,Corolla,66183,3985,NSW,Drive Away,Petrol,GTS 1.6L Hatchback 4WD Manual,1715393166,Drive,OTHER,64190,1.03104845,1,Conventional
2023,Lexus,RX,113980,6339,ACT,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1717248105,Drive,SUV,110575,1.030793579,1,Hybrid
2023,Lexus,RX,113980,3940,ACT,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1712977885,Drive,SUV,110575,1.030793579,1,Hybrid
2023,Lexus,RX,113980,5156,ACT,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1719639098,Drive,SUV,110575,1.030793579,1,Hybrid
2023,Lexus,RX,113980,4095,ACT,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1718428310,Drive,SUV,110575,1.030793579,1,Hybrid
2022,Suzuki,Baleno,20590,13915,NSW,Drive Away,Petrol,1.4L Hatchback FWD,1716605777,Drive,OTHER,19990,1.030015008,2,Conventional
2022,Suzuki,Baleno,20590,13602,NSW,Drive Away,Petrol,1.4L Hatchback FWD,1713581373,Drive,OTHER,19990,1.030015008,2,Conventional
2022,Suzuki,Baleno,20590,55412,NSW,Drive Away,Petrol,1.4L Hatchback FWD,1714787175,Drive,OTHER,19990,1.030015008,2,Conventional
2020,Toyota,C-HR,33990,47029,QLD,Drive Away,Hybrid,1.8L SUV FWD Hybrid,1718428329,Drive,SUV,33000,1.03,4,Hybrid
2020,Toyota,C-HR,33990,87843,QLD,Drive Away,Hybrid,1.8L SUV FWD Hybrid,1718428105,Drive,SUV,33000,1.03,4,Hybrid
2022,Suzuki,Baleno,20587,33202,NSW,Drive Away,Petrol,1.4L Hatchback FWD,1713581564,Drive,OTHER,19990,1.029864932,2,Conventional
2022,MG,HS Plus EV,44990,6724,QLD,Drive Away,Hybrid,1.5L SUV FWD Hybrid,1713580459,Drive,SUV,43690,1.029755093,2,Hybrid
2019,Hyundai,Kona,27800,77234,NSW,Drive Away,Petrol,1.6L SUV 4WD,1714787340,Drive,SUV,27000,1.02962963,5,Conventional
2019,Hyundai,Kona,27800,118424,NSW,Drive Away,Petrol,1.6L SUV 4WD,1718427885,Drive,SUV,27000,1.02962963,5,Conventional
2019,Hyundai,Kona,27800,94943,ACT,Drive Away,Petrol,1.6L SUV 4WD,1713580862,Drive,SUV,27000,1.02962963,5,Conventional
2023,Mazda,CX-60,77990,1006,QLD,Drive Away,Diesel,Azami 3.3L Diesel SUV 4WD,1712976714,Drive,SUV,75750,1.029570957,1,Conventional
2023,Mazda,CX-60,83990,8100,VIC,Drive Away,Hybrid,GT 2.5L SUV 4WD Hybrid,1711776524,Drive,SUV,81600,1.029289216,1,Hybrid
2019,Hyundai,Kona,27790,77234,NSW,Drive Away,Petrol,1.6L SUV 4WD,1712377458,Drive,SUV,27000,1.029259259,5,Conventional
2020,Hyundai,Kona,27377,60056,WA,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1717824228,Drive,SUV,26600,1.029210526,4,Conventional
2019,Toyota,RAV4,43202,68300,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1719026659,Drive,SUV,41990,1.028864015,5,Hybrid
2023,Audi,Q8 e-tron,158990,1320,NSW,Drive Away,Electric,SUV 4WD,1712976650,Drive,SUV,154600,1.02839586,1,Electric
2021,Toyota,Kluger,65145,59905,ACT,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1712378002,Drive,SUV,63350,1.028334649,3,Hybrid
2019,Toyota,Corolla,23990,79387,WA,*Excl. Govt. Charges,Petrol,2.0L Hatchback FWD,1717825236,Drive,OTHER,23335,1.028069424,5,Conventional
2021,Toyota,Camry,43990,50905,VIC,Drive Away,Hybrid,2.5L Sedan FWD Hybrid,1714183106,Drive,OTHER,42790,1.028043935,3,Hybrid
2020,Toyota,RAV4,47577,99429,WA,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1712378403,Drive,SUV,46290,1.027802981,4,Hybrid
2023,Audi,Q8 e-tron,158888,3688,NSW,Drive Away,Electric,SUV 4WD,1714183453,Drive,SUV,154600,1.027736093,1,Electric
2019,Toyota,RAV4,46235,85267,NSW,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1714182666,Drive,SUV,44990,1.027672816,5,Hybrid
2019,Toyota,Corolla,25521,49381,NSW,Drive Away,Petrol,2.0L Sedan FWD,1714787859,Drive,OTHER,24835,1.027622307,5,Conventional
2019,Toyota,Corolla,25521,80125,NSW,Drive Away,Petrol,2.0L Sedan FWD,1714183328,Drive,OTHER,24835,1.027622307,5,Conventional
2021,Porsche,Taycan,199999,8127,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1714182405,Drive,OTHER,194700,1.02721623,3,Electric
2023,Audi,Q8 e-tron,158790,2496,NSW,Drive Away,Electric,SUV 4WD,1712377303,Drive,SUV,154600,1.027102199,1,Electric
2019,Toyota,RAV4,43107,68300,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1711777370,Drive,SUV,41990,1.026601572,5,Hybrid
2020,Toyota,RAV4,47505,49993,ACT,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1716605890,Drive,SUV,46290,1.02624757,4,Hybrid
2023,Lexus,RX,113425,6250,NSW,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1716604766,Drive,SUV,110575,1.025774361,1,Hybrid
2023,Lexus,RX,113425,10621,NSW,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1713580982,Drive,SUV,110575,1.025774361,1,Hybrid
2019,Hyundai,Kona,27695,70673,NSW,Drive Away,Petrol,1.6L SUV 4WD,1717247889,Drive,SUV,27000,1.025740741,5,Conventional
2023,Lexus,RX,106990,5365,QLD,Drive Away,Petrol,Sports Luxury 2.4L SUV 4WD,1714181936,Drive,SUV,104370,1.025102999,1,Conventional
2023,Lexus,RX,106990,4932,QLD,Drive Away,Petrol,Sports Luxury 2.4L SUV 4WD,1712378958,Drive,SUV,104370,1.025102999,1,Conventional
2023,Lexus,RX,106990,5151,QLD,Drive Away,Petrol,Sports Luxury 2.4L SUV 4WD,1714787018,Drive,SUV,104370,1.025102999,1,Conventional
2023,Lexus,RX,106990,11149,QLD,Drive Away,Petrol,Sports Luxury 2.4L SUV 4WD,1712378335,Drive,SUV,104370,1.025102999,1,Conventional
2019,Toyota,Corolla,26990,72676,QLD,Drive Away,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1718427872,Drive,OTHER,26335,1.024871844,5,Hybrid
2020,Nissan,X-TRAIL,26990,21952,VIC,Drive Away,Petrol,2.5L SUV FWD,1712976736,Drive,SUV,26335,1.024871844,4,Conventional
2020,Nissan,X-TRAIL,26990,57060,NSW,*Excl. Govt. Charges,Petrol,2.5L SUV FWD,1712976847,Drive,SUV,26335,1.024871844,4,Conventional
2020,Nissan,X-TRAIL,26990,52961,NSW,*Excl. Govt. Charges,Petrol,2.5L SUV FWD,1713581038,Drive,SUV,26335,1.024871844,4,Conventional
2023,Mazda,CX-60,72301,9946,WA,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1711776727,Drive,SUV,70550,1.024819277,1,Conventional
2019,Toyota,RAV4,36881,72160,WA,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1712378385,Drive,SUV,35990,1.024756877,5,Conventional
2020,Toyota,RAV4,49990,36660,WA,*Excl. Govt. Charges,Petrol,2.5L SUV 4WD,1718427728,Drive,SUV,48790,1.024595204,4,Conventional
2019,Toyota,RAV4,43018,68300,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1712977747,Drive,SUV,41990,1.02448202,5,Hybrid
2023,BMW,i4,87999,5200,VIC,Drive Away,Electric,Hatchback RWD,1716007378,Drive,OTHER,85900,1.02443539,1,Electric
2023,BMW,i4,87999,3500,VIC,Drive Away,Electric,Hatchback RWD,1719026493,Drive,OTHER,85900,1.02443539,1,Electric
2023,Mazda,CX-60,61990,4861,VIC,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1719026263,Drive,SUV,60550,1.023781998,1,Conventional
2023,Mazda,CX-60,61990,5811,VIC,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1718427803,Drive,SUV,60550,1.023781998,1,Conventional
2019,Toyota,Corolla,23888,89132,QLD,Drive Away,Petrol,2.0L Hatchback FWD,1718428387,Drive,OTHER,23335,1.023698307,5,Conventional
2020,Toyota,Corolla,25990,44921,NSW,*Excl. Govt. Charges,Petrol,2.0L Hatchback FWD,1716604985,Drive,OTHER,25395,1.023429809,4,Conventional
2021,Hyundai,i30,25990,56595,QLD,Drive Away,Petrol,2.0L Hatchback FWD,1719025522,Drive,OTHER,25395,1.023429809,3,Conventional
2021,Hyundai,i30,25990,24291,NSW,*Excl. Govt. Charges,Petrol,2.0L Hatchback FWD,1714787071,Drive,OTHER,25395,1.023429809,3,Conventional
2023,Mazda,CX-60,63998,2200,QLD,Drive Away,Diesel,Evolve 3.3L Diesel SUV 4WD,1714787028,Drive,SUV,62550,1.02314948,1,Conventional
2020,Toyota,C-HR,30990,17358,QLD,*Excl. Govt. Charges,Petrol,1.2L SUV FWD,1720826138,Drive,SUV,30290,1.023109937,4,Conventional
2023,Kia,EV6,101886,2350,WA,Drive Away,Electric,SUV 4WD,1718428882,Drive,SUV,99590,1.023054524,1,Electric
2023,Mazda,CX-60,70106,1870,QLD,Drive Away,Petrol,GT 3.3L SUV 4WD,1719025618,Drive,SUV,68550,1.02269876,1,Conventional
2019,Toyota,RAV4,45990,48479,VIC,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1719027112,Drive,SUV,44990,1.022227162,5,Hybrid
2019,Toyota,RAV4,45990,66027,VIC,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1716606514,Drive,SUV,44990,1.022227162,5,Hybrid
2023,Mazda,CX-60,61888,2152,VIC,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1717824171,Drive,SUV,60550,1.02209744,1,Conventional
2020,Toyota,Corolla,25955,35462,QLD,Drive Away,Petrol,2.0L Hatchback FWD,1714183487,Drive,OTHER,25395,1.022051585,4,Conventional
2019,Toyota,RAV4,36776,46423,WA,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1711776450,Drive,SUV,35990,1.0218394,5,Conventional
2020,Toyota,Corolla,27990,66450,NSW,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1718428123,Drive,OTHER,27395,1.021719292,4,Hybrid
2021,Toyota,Corolla,27990,67116,WA,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1713581370,Drive,OTHER,27395,1.021719292,3,Hybrid
2021,Toyota,Corolla,27990,61051,WA,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1719638279,Drive,OTHER,27395,1.021719292,3,Hybrid
2021,Toyota,Corolla,27990,53198,NSW,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1718427753,Drive,OTHER,27395,1.021719292,3,Hybrid
2020,Toyota,C-HR,32990,83957,NSW,*Excl. Govt. Charges,Petrol,1.2L SUV 4WD,1717825558,Drive,SUV,32290,1.021678538,4,Conventional
2023,Audi,Q8 e-tron,157888,1501,VIC,Drive Away,Electric,SUV 4WD,1713581466,Drive,SUV,154600,1.021267788,1,Electric
2019,Toyota,Corolla,26890,53703,QLD,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1711777154,Drive,OTHER,26335,1.021074616,5,Hybrid
2023,Mazda,CX-60,69990,2360,WA,Drive Away,Petrol,GT 3.3L SUV 4WD,1719025463,Drive,SUV,68550,1.021006565,1,Conventional
2023,Mazda,CX-60,69990,1004,QLD,Drive Away,Petrol,GT 3.3L SUV 4WD,1720826201,Drive,SUV,68550,1.021006565,1,Conventional
2023,Mazda,CX-60,69950,1440,VIC,Drive Away,Petrol,GT 3.3L SUV 4WD,1719026469,Drive,SUV,68550,1.020423049,1,Conventional
2023,Mazda,CX-60,71990,2000,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1713581708,Drive,SUV,70550,1.020411056,1,Conventional
2023,Audi,Q8 e-tron,169999,4586,NSW,Drive Away,Electric,Launch Edition SUV 4WD,1720827634,Drive,SUV,166600,1.020402161,1,Electric
2023,Audi,Q8 e-tron,169990,1001,VIC,Drive Away,Electric,Launch Edition SUV 4WD,1716605259,Drive,SUV,166600,1.020348139,1,Electric
2021,Toyota,Camry,31611,32315,NSW,Drive Away,Petrol,2.5L Sedan FWD,1712378290,Drive,OTHER,30990,1.020038722,3,Conventional
2022,MG,MG3,18350,30079,VIC,Drive Away,Petrol,1.5L Hatchback FWD,1716606398,Drive,OTHER,17990,1.020011117,2,Conventional
2023,Mazda,CX-60,61760,2630,WA,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1716008237,Drive,SUV,60550,1.019983485,1,Conventional
2020,Toyota,RAV4,44280,60527,NSW,Drive Away,Hybrid,2.5L SUV FWD Hybrid,1711776689,Drive,SUV,43415,1.019923989,4,Hybrid
2020,Toyota,RAV4,44280,29284,NSW,Drive Away,Hybrid,2.5L SUV FWD Hybrid,1712977067,Drive,SUV,43415,1.019923989,4,Hybrid
2019,Nissan,X-TRAIL,30587,20670,QLD,Drive Away,Petrol,2.5L SUV FWD,1714183589,Drive,SUV,29990,1.019906636,5,Conventional
2020,Toyota,C-HR,30888,82103,VIC,Drive Away,Petrol,1.2L SUV FWD,1711776439,Drive,SUV,30290,1.019742489,4,Conventional
2023,Mazda,CX-60,63781,10998,WA,Drive Away,Diesel,Evolve 3.3L Diesel SUV 4WD,1716006974,Drive,SUV,62550,1.019680256,1,Conventional
2021,Hyundai,i30,25888,81192,VIC,Drive Away,Petrol,2.0L Hatchback FWD,1719026695,Drive,OTHER,25395,1.01941327,3,Conventional
2021,Hyundai,i30,25888,32416,QLD,Drive Away,Petrol,2.0L Hatchback FWD,1711777717,Drive,OTHER,25395,1.01941327,3,Conventional
2020,Toyota,Corolla,27915,53685,VIC,Drive Away,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1719639830,Drive,OTHER,27395,1.018981566,4,Hybrid
2023,Lexus,RX,126990,15015,QLD,Drive Away,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,1719639381,Drive,SUV,124675,1.018568278,1,Hybrid
2023,Lexus,RX,126990,14940,QLD,Drive Away,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,1719026957,Drive,SUV,124675,1.018568278,1,Hybrid
2023,Lexus,RX,126990,15320,QLD,Drive Away,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,1717824862,Drive,SUV,124675,1.018568278,1,Hybrid
2021,Lexus,UX,52990,13140,WA,*Excl. Govt. Charges,Hybrid,Luxury 2.0L SUV FWD Hybrid,1718428778,Drive,SUV,52025,1.018548775,3,Hybrid
2020,Toyota,Corolla,31365,21467,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1716007397,Drive,OTHER,30795,1.018509498,4,Hybrid
2020,Toyota,Corolla,31365,21489,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1719025797,Drive,OTHER,30795,1.018509498,4,Hybrid
2020,Toyota,Corolla,25865,24725,VIC,*Excl. Govt. Charges,Petrol,2.0L Hatchback FWD,1712378317,Drive,OTHER,25395,1.01850758,4,Conventional
2019,Toyota,Corolla,23918,88692,VIC,*Excl. Govt. Charges,Petrol,1.8L Sedan FWD,1719025631,Drive,OTHER,23490,1.018220519,5,Conventional
2019,Toyota,Corolla,23918,88694,VIC,*Excl. Govt. Charges,Petrol,1.8L Sedan FWD,1718427982,Drive,OTHER,23490,1.018220519,5,Conventional
2019,Hyundai,Kona,27491,77234,NSW,Drive Away,Petrol,1.6L SUV 4WD,1712378097,Drive,SUV,27000,1.018185185,5,Conventional
2021,Toyota,Corolla,31355,19898,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1717247950,Drive,OTHER,30795,1.01818477,3,Hybrid
2021,Toyota,Corolla,27888,60822,WA,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1719638299,Drive,OTHER,27395,1.017995985,3,Hybrid
2023,Mazda,CX-60,88276,2111,WA,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1717247874,Drive,SUV,86800,1.017004608,1,Hybrid
2019,Toyota,RAV4,48295,19517,NT,Drive Away,Petrol,2.5L SUV 4WD,1713580616,Drive,SUV,47490,1.016950937,5,Conventional
2023,Mazda,CX-60,74998,3981,QLD,Drive Away,Petrol,Azami 3.3L SUV 4WD,1714183525,Drive,SUV,73750,1.016922034,1,Conventional
2023,Mazda,CX-60,74990,4198,QLD,Drive Away,Petrol,Azami 3.3L SUV 4WD,1712378499,Drive,SUV,73750,1.016813559,1,Conventional
2022,MG,ZS EV,42690,3384,QLD,Drive Away,Electric,SUV FWD,1713580893,Drive,SUV,41990,1.016670636,2,Electric
2023,Mazda,CX-60,76995,5961,QLD,Drive Away,Diesel,Azami 3.3L Diesel SUV 4WD,1713580793,Drive,SUV,75750,1.016435644,1,Conventional
2020,Toyota,Corolla,31300,69333,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1712378152,Drive,OTHER,30795,1.016398766,4,Hybrid
2023,Mazda,CX-60,76990,5961,QLD,Drive Away,Diesel,Azami 3.3L Diesel SUV 4WD,1711776120,Drive,SUV,75750,1.016369637,1,Conventional
2023,Lexus,RX,112375,6757,NSW,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1718428000,Drive,SUV,110575,1.016278544,1,Hybrid
2023,Lexus,RX,112375,6250,NSW,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1717825528,Drive,SUV,110575,1.016278544,1,Hybrid
2020,Nissan,X-TRAIL,26752,79000,WA,Drive Away,Petrol,2.5L SUV FWD,1712976861,Drive,SUV,26335,1.015834441,4,Conventional
2023,Audi,Q8 e-tron,156999,1501,VIC,Drive Away,Electric,SUV 4WD,1715394340,Drive,SUV,154600,1.015517464,1,Electric
2020,Toyota,RAV4,46999,55681,QLD,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1712977221,Drive,SUV,46290,1.015316483,4,Hybrid
2020,Toyota,RAV4,46990,65369,VIC,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1711777323,Drive,SUV,46290,1.015122057,4,Hybrid
2021,Hyundai,i30,25777,33000,WA,*Excl. Govt. Charges,Petrol,2.0L Hatchback FWD,1717825728,Drive,OTHER,25395,1.015042331,3,Conventional
2020,Toyota,Corolla,25776,52554,WA,*Excl. Govt. Charges,Petrol,2.0L Hatchback FWD,1718429275,Drive,OTHER,25395,1.015002953,4,Conventional
2022,Kia,Sportage,33990,57488,NSW,*Excl. Govt. Charges,Diesel,2.0L Diesel SUV 4WD,1717247835,Drive,SUV,33490,1.01492983,2,Conventional
2022,Kia,Sportage,33990,59346,QLD,Drive Away,Diesel,2.0L Diesel SUV 4WD,1713581276,Drive,SUV,33490,1.01492983,2,Conventional
2020,Hyundai,Kona,26995,50148,QLD,Drive Away,Petrol,2.0L SUV FWD,1713580149,Drive,SUV,26600,1.014849624,4,Conventional
2023,Toyota,Corolla,65133,3985,NSW,Drive Away,Petrol,GTS 1.6L Hatchback 4WD Manual,1719026158,Drive,OTHER,64190,1.014690762,1,Conventional
2020,Toyota,RAV4,49480,42101,NSW,Drive Away,Petrol,2.5L SUV 4WD,1717246419,Drive,SUV,48790,1.014142242,4,Conventional
2021,Toyota,Corolla,27770,60822,WA,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,1717247900,Drive,OTHER,27395,1.013688629,3,Hybrid
2023,Mazda,CX-60,74595,1464,VIC,Drive Away,Hybrid,Evolve 2.5L SUV 4WD Hybrid,1712377321,Drive,SUV,73600,1.013519022,1,Hybrid
2021,Lexus,UX,59888,45000,VIC,Drive Away,Hybrid,Sport Luxury 2.0L SUV FWD Hybrid,1714183643,Drive,SUV,59100,1.013333333,3,Hybrid
2020,Toyota,RAV4,46905,98869,VIC,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1713581110,Drive,SUV,46290,1.013285807,4,Hybrid
2020,Toyota,RAV4,43990,76279,QLD,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1719025618,Drive,SUV,43415,1.01324427,4,Hybrid
2020,Toyota,RAV4,46888,87000,QLD,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1717824424,Drive,SUV,46290,1.012918557,4,Hybrid
2023,Lexus,RX,111990,12362,QLD,Drive Away,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,1717247802,Drive,SUV,110575,1.012796744,1,Hybrid
2021,MG,HS,25740,55616,NSW,Drive Away,Petrol,1.5L SUV FWD,1719639244,Drive,SUV,25420,1.012588513,3,Conventional
2020,Nissan,X-TRAIL,26665,62375,VIC,Drive Away,Petrol,2.5L SUV FWD,1718428693,Drive,SUV,26335,1.012530852,4,Conventional
2019,Toyota,Corolla,23622,116570,WA,Drive Away,Petrol,2.0L Hatchback FWD,1717825474,Drive,OTHER,23335,1.012299121,5,Conventional
2021,Toyota,Corolla,23621,64178,WA,Drive Away,Petrol,2.0L Hatchback FWD,1719638929,Drive,OTHER,23335,1.012256267,3,Conventional
2020,Toyota,C-HR,30654,29709,SA,Drive Away,Petrol,1.2L SUV FWD,1715393223,Drive,SUV,30290,1.012017167,4,Conventional
2021,Toyota,Corolla,23613,64398,WA,Drive Away,Petrol,2.0L Hatchback FWD,1717247678,Drive,OTHER,23335,1.011913435,3,Conventional
2020,Toyota,Camry,34180,58764,WA,Drive Away,Hybrid,2.5L Sedan FWD Hybrid,1716007242,Drive,OTHER,33790,1.011541876,4,Hybrid
2023,Mazda,CX-60,87790,1006,QLD,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1718428652,Drive,SUV,86800,1.01140553,1,Hybrid
2020,Toyota,RAV4,43900,70907,QLD,Drive Away,Hybrid,2.5L SUV FWD Hybrid,1719638414,Drive,SUV,43415,1.011171254,4,Hybrid
2019,Toyota,Corolla,23751,37370,SA,Drive Away,Petrol,1.8L Sedan FWD,1712378545,Drive,OTHER,23490,1.011111111,5,Conventional
2020,Toyota,Corolla,25677,70637,WA,Drive Away,Petrol,2.0L Hatchback FWD,1719026930,Drive,OTHER,25395,1.011104548,4,Conventional
